
trp_knight_1_5|凯 德 伦 男 爵　
trp_knight_1_5_pl|凯 德 伦　
trp_knight_1_6|埃 尔 德 雷 德 男 爵　
trp_knight_1_6_pl|埃 尔 德 雷 德　
trp_knight_1_7|戈 德 里 克 男 爵　
trp_knight_1_7_pl|戈 德 里 克　
trp_knight_1_8|赫 里 沃 德 男 爵　
trp_knight_1_8_pl|赫 里 沃 德　
trp_knight_1_9|查 理 斯 男 爵　
trp_knight_1_9_pl|查 理 斯　
trp_knight_1_10|利 奥 弗 里 克 男 爵　
trp_knight_1_10_pl|利 奥 弗 里 克　
trp_knight_1_11|利 奥 弗 万 男 爵　
trp_knight_1_11_pl|利 奥 弗 万　
trp_knight_1_12|盖 登 男 爵　
trp_knight_1_12_pl|盖 登　
trp_knight_1_13|福 歇 尔 勋 爵　
trp_knight_1_13_pl|福 歇 尔　
trp_knight_1_14|福 瑟 特 勋 爵　
trp_knight_1_14_pl|福 瑟 特　
trp_knight_1_15|马 尔 伯 特 勋 爵　
trp_knight_1_15_pl|马 尔 伯 特　
trp_knight_1_16|奥 登 勋 爵　
trp_knight_1_16_pl|奥 登　
trp_knight_1_17|蒙 特 沃 勋 爵　
trp_knight_1_17_pl|蒙 特 沃　
trp_knight_1_18|雷 尼 尔 勋 爵　
trp_knight_1_18_pl|雷 尼 尔　
trp_knight_1_19|安 德 鲁 勋 爵　
trp_knight_1_19_pl|安 德 鲁　
trp_knight_1_20|埃 里 克 勋 爵　
trp_knight_1_20_pl|埃 里 克　
trp_knight_2_1|阿 尔 德 玛 公 爵　
trp_knight_2_1_pl|阿 尔 德 玛　
trp_knight_2_2|阿 达 里 安 公 爵　
trp_knight_2_2_pl|阿 达 里 安　
trp_knight_2_3|亚 历 克 西 斯 公 爵　
trp_knight_2_3_pl|亚 历 克 西 斯　
trp_knight_2_4|卡 罗 勒 斯 伯 爵　
trp_knight_2_4_pl|卡 罗 勒 斯　
trp_knight_2_5|克 洛 维 斯 伯 爵　
trp_knight_2_5_pl|克 洛 维 斯　
trp_knight_2_6|奥 托 伯 爵　
trp_knight_2_6_pl|奥 托　
trp_knight_2_7|斯 蒂 芬 伯 爵　
trp_knight_2_7_pl|斯 蒂 芬　
trp_knight_2_8|伊 凡 勒 斯 伯 爵　
trp_knight_2_8_pl|伊 凡 勒 斯　
trp_knight_2_9|阿 诺 德 斯 伯 爵　
trp_knight_2_9_pl|阿 诺 德 斯　
trp_knight_2_10|德 拉 古 伯 爵　
trp_knight_2_10_pl|德 拉 古　
trp_knight_2_11|波 格 丹 伯 爵　
trp_knight_2_11_pl|波 格 丹　
trp_knight_2_12|拉 班 伯 爵　
trp_knight_2_12_pl|拉 班　
trp_knight_2_13|奥 多 维 克 勋 爵　
trp_knight_2_13_pl|奥 多 维 克　
trp_knight_2_14|马 穆 恩 勋 爵　
trp_knight_2_14_pl|马 穆 恩　
trp_knight_2_15|加 斯 托 夫 勋 爵　
trp_knight_2_15_pl|加 斯 托 夫　
trp_knight_2_16|亨 吉 斯 特 勋 爵　
trp_knight_2_16_pl|亨 吉 斯 特　
trp_knight_2_17|琼 拉 德 勋 爵　
trp_knight_2_17_pl|琼 拉 德　
trp_knight_2_18|伯 根 杜 斯 勋 爵　
trp_knight_2_18_pl|伯 根 杜 斯　
trp_knight_2_19|法 拉 蒙 德 勋 爵　
trp_knight_2_19_pl|法 拉 蒙 德　
trp_knight_2_20|盖 尔 博 德 勋 爵　
trp_knight_2_20_pl|盖 尔 博 德　
trp_knight_3_1|哈 里 发 哈 米 德　
trp_knight_3_1_pl|哈 米 德　
trp_knight_3_2|哈 里 发 塔 希 尔　
trp_knight_3_2_pl|塔 希 尔　
trp_knight_3_3|哈 里 发 巴 哈 曼　
trp_knight_3_3_pl|巴 哈 曼　
trp_knight_3_4|曼 苏 尔 拜 伊　
trp_knight_3_4_pl|曼 苏 尔　
trp_knight_3_5|金 吉 特 拜 伊　
trp_knight_3_5_pl|金 吉 特　
trp_knight_3_6|哈 吉 纳 比 拜 伊　
trp_knight_3_6_pl|哈 吉 纳 比　
trp_knight_3_7|拉 菲 克 拜 伊　
trp_knight_3_7_pl|拉 菲 克　
trp_knight_3_8|盖 万 汗　
trp_knight_3_8_pl|盖 万　
trp_knight_3_9|法 力 达 汗　
trp_knight_3_9_pl|法 力 达　
trp_knight_3_10|喀 兰 达 汗　
trp_knight_3_10_pl|喀 兰 达　
trp_knight_3_11|法 哈 德 汗　
trp_knight_3_11_pl|法 哈 德　
trp_knight_3_12|贾 罕 吉 尔 汗　
trp_knight_3_12_pl|贾 罕 吉 尔　
trp_knight_3_13|速 该 地 领 主　
trp_knight_3_13_pl|速 该 地　
trp_knight_3_14|扎 黑 尔 汗　
trp_knight_3_14_pl|扎 黑 尔　
trp_knight_3_15|依 克 拉 姆 领 主　
trp_knight_3_15_pl|依 克 拉 姆　
trp_knight_3_16|颜 巨 剌 汗　
trp_knight_3_16_pl|颜 巨 剌　
trp_knight_3_17|哈 吉 塞 勒 斯 汗　
trp_knight_3_17_pl|哈 吉 塞 勒 斯　
trp_knight_3_18|阿 明 扬 汗　
trp_knight_3_18_pl|阿 明 扬　
trp_knight_3_19|阿 德 希 尔 汗　
trp_knight_3_19_pl|阿 德 希 尔　
trp_knight_3_20|贾 姆 希 德 汗　
trp_knight_3_20_pl|贾 姆 希 德　
trp_knight_4_1|“ 红 剑 ” 艾 丁 伯 爵　
trp_knight_4_1_pl|“ 红 剑 ” 艾 丁　
trp_knight_4_2|“ 岩 臂 ” 西 吉 蒙 德 伯 爵　
trp_knight_4_2_pl|“ 岩 臂 ” 西 吉 蒙 德　
trp_knight_4_3|“ 叉 胡 ” 艾 里 伯 爵　
trp_knight_4_3_pl|“ 叉 胡 ” 艾 里　
trp_knight_4_4|“ 金 牙 ” 阿 道 斯 帝 恩 首 领　
trp_knight_4_4_pl|“ 金 牙 ” 阿 道 斯 帝 恩　
trp_knight_4_5|“ 远 行 者 ” 比 约 恩 首 领　
trp_knight_4_5_pl|“ 远 行 者 ” 比 约 恩　
trp_knight_4_6|“ 独 臂 ” 艾 因 克 尔 首 领　
trp_knight_4_6_pl|“ 独 臂 ” 艾 因 克 尔　
trp_knight_4_7|“ 金 发 ” 艾 迪 斯 首 领　
trp_knight_4_7_pl|“ 金 发 ” 艾 迪 斯　
trp_knight_4_8|“ 寻 厄 者 ” 刚 多 首 领　
trp_knight_4_8_pl|“ 寻 厄 者 ” 刚 多　
trp_knight_4_9|“ 坚 盾 ” 哈 康 首 领　
trp_knight_4_9_pl|“ 坚 盾 ” 哈 康　
trp_knight_4_10|“ 怪 物 ” 泰 尔 沃 首 领　
trp_knight_4_10_pl|“ 怪 物 ” 泰 尔 沃　
trp_knight_4_11|“ 铁 胆 ” 哈 拉 文 领 主　
trp_knight_4_11_pl|“ 铁 胆 ” 哈 拉 文　
trp_knight_4_12|“ 瘸 子 ” 英 格 瓦 领 主　
trp_knight_4_12_pl|“ 瘸 子 ” 英 格 瓦　
trp_knight_4_13|“ 巨 熊 ” 拉 格 比 约 领 主　
trp_knight_4_13_pl|“ 巨 熊 ” 拉 格 比 约　
trp_knight_4_14|“ 赤 斧 ” 希 格 鲁 领 主　
trp_knight_4_14_pl|“ 赤 斧 ” 希 格 鲁　
trp_knight_4_15|“ 橡 盾 ” 奥 拉 夫 领 主　
trp_knight_4_15_pl|“ 橡 盾 ” 奥 拉 夫　
trp_knight_4_16|“ 血 剑 ” 维 戈 德 斯 领 主　
trp_knight_4_16_pl|“ 血 剑 ” 维 戈 德 斯　
trp_knight_4_17|“ 远 航 ” 迪 里 刚 领 主　
trp_knight_4_17_pl|“ 远 航 ” 迪 里 刚　
trp_knight_4_18|“ 胖 子 ” 赫 罗 斯 加 领 主　
trp_knight_4_18_pl|“ 胖 子 ” 赫 罗 斯 加　
trp_knight_4_19|“ 冷 血 ” 刚 达 领 主　
trp_knight_4_19_pl|“ 冷 血 ” 刚 达　
trp_knight_4_20|“ 寻 衅 ” 因 纳 领 主　
trp_knight_4_20_pl|“ 寻 衅 ” 因 纳　
trp_knight_5_1|贾 斯 特 斯 总 督　
trp_knight_5_1_pl|贾 斯 特 斯　
trp_knight_5_2|凯 洛 斯 总 督　
trp_knight_5_2_pl|凯 洛 斯　
trp_knight_5_3|利 维 尤 斯 总 督　
trp_knight_5_3_pl|利 维 尤 斯　
trp_knight_5_4|西 多 利 厄 斯 将 军　
trp_knight_5_4_pl|西 多 利 厄 斯　
trp_knight_5_5|克 里 昂 将 军　
trp_knight_5_5_pl|克 里 昂　
trp_knight_5_6|提 图 斯 将 军　
trp_knight_5_6_pl|提 图 斯　
trp_knight_5_7|瓦 列 乌 斯 将 军　
trp_knight_5_7_pl|瓦 列 乌 斯　
trp_knight_5_8|阿 伽 松 将 军　
trp_knight_5_8_pl|阿 伽 松　
trp_knight_5_9|里 穆 斯 克 将 军　
trp_knight_5_9_pl|里 穆 斯 克　
trp_knight_5_10|比 恩 纳 将 军　
trp_knight_5_10_pl|比 恩 纳　
trp_knight_5_11|布 鲁 图 领 主　
trp_knight_5_11_pl|布 鲁 图　
trp_knight_5_12|德 西 默 斯 领 主　
trp_knight_5_12_pl|德 西 默 斯　
trp_knight_5_13|阿 勒 斯 领 主　
trp_knight_5_13_pl|阿 勒 斯　
trp_knight_5_14|安 东 尼 厄 斯 领 主　
trp_knight_5_14_pl|安 东 尼 厄 斯　
trp_knight_5_15|费 比 乌 斯 领 主　
trp_knight_5_15_pl|费 比 乌 斯　
trp_knight_5_16|高 卢 斯 领 主　
trp_knight_5_16_pl|高 卢 斯　
trp_knight_5_17|迪 恩 领 主　
trp_knight_5_17_pl|迪 恩　
trp_knight_5_18|德 奥 达 图 斯 领 主　
trp_knight_5_18_pl|德 奥 达 图 斯　
trp_knight_5_19|卡 西 安 领 主　
trp_knight_5_19_pl|卡 西 安　
trp_knight_5_20|利 奥 尼 乌 斯 领 主　
trp_knight_5_20_pl|利 奥 尼 乌 斯　
trp_kingdom_1_pretender|潘 德 的 达 利 昂 爵 士　
trp_kingdom_1_pretender_pl|达 利 安　
trp_kingdom_2_pretender|厄 休 拉 夫 人　
trp_kingdom_2_pretender_pl|厄 休 拉　
trp_kingdom_3_pretender|埃 米 尔 薛 西 斯　
trp_kingdom_3_pretender_pl|薛 西 斯　
trp_kingdom_4_pretender|“ 铁 手 ” 因 纳 首 领　
trp_kingdom_4_pretender_pl|“ 铁 手 ” 因 纳　
trp_kingdom_5_pretender|奥 古 斯 都 德 谟 斯 希 
trp_kingdom_5_pretender_pl|奥 古 斯 都　
trp_knight_1_1_wife|骑 士 夫 人　
trp_knight_1_1_wife_pl|骑 士 夫 人　
trp_kingdom_1_lady_1|安 娜 女 士　
trp_kingdom_1_lady_1_pl|安 娜　
trp_kingdom_1_lady_2|奈 尔 达 女 士　
trp_kingdom_1_lady_2_pl|奈 尔 达　
trp_kingdom_1_lady_3|贝 拉 女 士　
trp_kingdom_1_lady_3_pl|贝 拉　
trp_kingdom_1_lady_4|伊 丽 娜 女 士　
trp_kingdom_1_lady_4_pl|伊 丽 娜　
trp_kingdom_l_lady_5|康 斯 坦 丝 女 士　
trp_kingdom_l_lady_5_pl|康 斯 坦 丝　
trp_kingdom_1_lady_6|维 拉 女 士　
trp_kingdom_1_lady_6_pl|维 拉　
trp_kingdom_1_lady_7|奥 贝 丽 娜 女 士　
trp_kingdom_1_lady_7_pl|奥 贝 丽 娜　
trp_kingdom_1_lady_8|蒂 贝 尔 女 士　
trp_kingdom_1_lady_8_pl|蒂 贝 尔　
trp_kingdom_1_lady_9|玛 盖 尔 女 士　
trp_kingdom_1_lady_9_pl|玛 盖 尔　
trp_kingdom_1_lady_10|哲 朵 莎 女 士　
trp_kingdom_1_lady_10_pl|哲 朵 莎　
trp_kingdom_1_lady_11|梅 丽 莎 女 士　
trp_kingdom_1_lady_11_pl|梅 丽 莎　
trp_kingdom_1_lady_12|依 瑞 纳 女 士　
trp_kingdom_1_lady_12_pl|依 瑞 纳　
trp_kingdom_l_lady_13|菲 丽 娜 女 士　
trp_kingdom_l_lady_13_pl|菲 丽 娜　
trp_kingdom_1_lady_14|索 娜 德 女 士　
trp_kingdom_1_lady_14_pl|索 娜 德　
trp_kingdom_1_lady_15|波 迪 拉 女 士　
trp_kingdom_1_lady_15_pl|波 迪 拉　
trp_kingdom_1_lady_16|爱 丽 舍 女 士　
trp_kingdom_1_lady_16_pl|爱 丽 舍　
trp_kingdom_1_lady_17|乔 安 娜 女 士　
trp_kingdom_1_lady_17_pl|乔 安 娜　
trp_kingdom_1_lady_18|玻 娜 图 丝 女 士　
trp_kingdom_1_lady_18_pl|玻 娜 图 丝　
trp_kingdom_1_lady_19|安 瑞 卡 塔 女 士　
trp_kingdom_1_lady_19_pl|安 瑞 卡 塔　
trp_kingdom_1_lady_20|佳 艾 塔 女 士　
trp_kingdom_1_lady_20_pl|佳 艾 塔　
trp_kingdom_2_lady_1|朱 丽 莎 女 士　
trp_kingdom_2_lady_1_pl|朱 丽 莎　
trp_kingdom_2_lady_2|凯 提 亚 女 士　
trp_kingdom_2_lady_2_pl|凯 提 亚　
trp_kingdom_2_lady_3|瑟 欧 密 斯 女 士　
trp_kingdom_2_lady_3_pl|瑟 欧 密 斯　
trp_kingdom_2_lady_4|德 瑞 娜 女 士　
trp_kingdom_2_lady_4_pl|德 瑞 娜　
trp_kingdom_2_lady_5|内 莎 女 士　
trp_kingdom_2_lady_5_pl|内 莎　
trp_kingdom_2_lady_6|塔 芭 提 女 士　
trp_kingdom_2_lady_6_pl|塔 芭 提　
trp_kingdom_2_lady_7|佩 尔 卡 女 士　
trp_kingdom_2_lady_7_pl|佩 尔 卡　
trp_kingdom_2_lady_8|海 瑞 丝 女 士　
trp_kingdom_2_lady_8_pl|海 瑞 丝　
trp_kingdom_2_lady_9|法 耶 女 士　
trp_kingdom_2_lady_9_pl|法 耶　
trp_kingdom_2_lady_10|约 卡 女 士　
trp_kingdom_2_lady_10_pl|约 卡　
trp_kingdom_2_lady_11|特 吉 娜 女 士　
trp_kingdom_2_lady_11_pl|特 吉 娜　
trp_kingdom_2_lady_12|奥 克 莎 女 士　
trp_kingdom_2_lady_12_pl|奥 克 莎　
trp_kingdom_2_lady_13|玛 塔 女 士　
trp_kingdom_2_lady_13_pl|玛 塔　
trp_kingdom_2_lady_14|安 吉 丽 娜 女 士　
trp_kingdom_2_lady_14_pl|安 吉 丽 娜　
trp_kingdom_2_lady_15|瑟 帕 纳 女 士　
trp_kingdom_2_lady_15_pl|瑟 帕 纳　
trp_kingdom_2_lady_16|艾 瑞 纳 女 士　
trp_kingdom_2_lady_16_pl|艾 瑞 纳　
trp_kingdom_2_lady_17|丝 哈 维 女 士　
trp_kingdom_2_lady_17_pl|丝 哈 维　
trp_kingdom_2_lady_18|艾 瑞 琦 娜 女 士　
trp_kingdom_2_lady_18_pl|艾 瑞 琦 娜　
trp_kingdom_2_lady_19|塔 玛 女 士　
trp_kingdom_2_lady_19_pl|塔 玛　
trp_kingdom_2_lady_20|沃 卡 女 士　
trp_kingdom_2_lady_20_pl|沃 卡　
trp_kingdom_3_lady_1|宝 格 女 士　
trp_kingdom_3_lady_1_pl|宝 格　
trp_kingdom_3_lady_2|图 安 女 士　
trp_kingdom_3_lady_2_pl|图 安　
trp_kingdom_3_lady_3|玛 拉 兹 女 士　
trp_kingdom_3_lady_3_pl|玛 拉 兹　
trp_kingdom_3_lady_4|艾 苏 女 士　
trp_kingdom_3_lady_4_pl|艾 苏　
trp_kingdom_3_lady_5|拉 薇 女 士　
trp_kingdom_3_lady_5_pl|拉 薇　
trp_kingdom_3_lady_6|露 哈 女 士　
trp_kingdom_3_lady_6_pl|露 哈　
trp_kingdom_3_lady_7|科 迪 娜 女 士　
trp_kingdom_3_lady_7_pl|科 迪 娜　
trp_kingdom_3_lady_8|科 菲 女 士　
trp_kingdom_3_lady_8_pl|科 菲　
trp_kingdom_3_lady_9|妮 瑞 兹 女 士　
trp_kingdom_3_lady_9_pl|妮 瑞 兹　
trp_kingdom_3_lady_10|杜 露 女 士　
trp_kingdom_3_lady_10_pl|杜 露　
trp_kingdom_3_lady_11|舍 丽 科 女 士　
trp_kingdom_3_lady_11_pl|舍 丽 科　
trp_kingdom_3_lady_12|塔 拉 塔 女 士　
trp_kingdom_3_lady_12_pl|塔 拉 塔　
trp_kingdom_3_lady_13|雅 斯 瑞 女 士　
trp_kingdom_3_lady_13_pl|雅 斯 瑞　
trp_kingdom_3_lady_14|娜 哈 女 士　
trp_kingdom_3_lady_14_pl|娜 哈　
trp_kingdom_3_lady_15|泽 努 女 士　
trp_kingdom_3_lady_15_pl|泽 努　
trp_kingdom_3_lady_16|阿 吉 斯 女 士　
trp_kingdom_3_lady_16_pl|阿 吉 斯　
trp_kingdom_3_lady_17|安 亚 汗 女 士　
trp_kingdom_3_lady_17_pl|安 亚 汗　
trp_kingdom_3_lady_18|库 塔 拉 女 士　
trp_kingdom_3_lady_18_pl|库 塔 拉　
trp_kingdom_3_lady_19|辛 黛 尔 女 士　
trp_kingdom_3_lady_19_pl|辛 黛 尔　
trp_kingdom_3_lady_20|玛 歇 特 女 士　
trp_kingdom_3_lady_20_pl|玛 歇 特　
trp_kingdom_4_lady_1|佳 德 丝 女 士　
trp_kingdom_4_lady_1_pl|佳 德 丝　
trp_kingdom_4_lady_2|米 艾 女 士　
trp_kingdom_4_lady_2_pl|米 艾　
trp_kingdom_4_lady_3|卓 娜 女 士　
trp_kingdom_4_lady_3_pl|卓 娜　
trp_kingdom_4_lady_4|纲 德 女 士　
trp_kingdom_4_lady_4_pl|纲 德　
trp_kingdom_4_lady_5|罗 卡 女 士　
trp_kingdom_4_lady_5_pl|罗 卡　
trp_kingdom_4_lady_6|玻 瑞 女 士　
trp_kingdom_4_lady_6_pl|玻 瑞　
trp_kingdom_4_lady_7|伊 瑞 女 士　
trp_kingdom_4_lady_7_pl|伊 瑞　
trp_knight_4_2b_daughter_1|特 拉 女 士　
trp_knight_4_2b_daughter_1_pl|特 拉　
trp_kingdom_4_lady_9|辛 德 女 士　
trp_kingdom_4_lady_9_pl|辛 德　
trp_knight_4_2c_wife_1|恩 葛 瑞 德 女 士　
trp_knight_4_2c_wife_1_pl|恩 葛 瑞 德　
trp_kingdom_4_lady_11|赫 亚 丝 女 士　
trp_kingdom_4_lady_11_pl|赫 亚 丝　
trp_knight_4_2c_daughter|丝 薇 普 女 士　
trp_knight_4_2c_daughter_pl|丝 薇 普　
trp_knight_4_1b_wife|英 甘 恩 女 士　
trp_knight_4_1b_wife_pl|英 甘 恩　
trp_kingdom_4_lady_14|卡 特 丽 女 士　
trp_kingdom_4_lady_14_pl|卡 特 丽　
trp_knight_4_1b_daughter|埃 丽 芙 女 士　
trp_knight_4_1b_daughter_pl|埃 丽 芙　
trp_knight_4_2b_daughter_2|古 德 瑞 女 士　
trp_knight_4_2b_daughter_2_pl|古 德 瑞　
trp_kingdom_4_lady_17|波 吉 特 女 士　
trp_kingdom_4_lady_17_pl|波 吉 特　
trp_knight_4_2c_wife_2|艾 莎 女 士　
trp_knight_4_2c_wife_2_pl|艾 莎　
trp_knight_4_1c_daughter|艾 弗 瑞 女 士　
trp_knight_4_1c_daughter_pl|艾 弗 瑞　
trp_kingdom_4_lady_20|艾 菲 德 女 士　
trp_kingdom_4_lady_20_pl|艾 菲 德　
trp_kingdom_5_lady_1|布 瑞 娜 女 士　
trp_kingdom_5_lady_1_pl|布 瑞 娜　
trp_kingdom_5_lady_2|阿 琳 娜 女 士　
trp_kingdom_5_lady_2_pl|阿 琳 娜　
trp_kingdom_5_lady_3|阿 拉 丝 女 士　
trp_kingdom_5_lady_3_pl|阿 拉 丝　
trp_kingdom_5_lady_4|瑞 德 女 士　
trp_kingdom_5_lady_4_pl|瑞 德　
trp_kingdom_5_5_wife|萨 拉 藤 女 士　
trp_kingdom_5_5_wife_pl|萨 拉 藤　
trp_kingdom_5_2b_wife_1|波 特 艾 女 士　
trp_kingdom_5_2b_wife_1_pl|波 特 艾　
trp_kingdom_5_1c_daughter_1|艾 伦 达 女 士　
trp_kingdom_5_1c_daughter_1_pl|艾 伦 达　
trp_kingdom_5_2c_daughter_1|莫 瑞 丝 德 女 士　
trp_kingdom_5_2c_daughter_1_pl|莫 瑞 丝 德　
trp_kingdom_5_1c_wife_1|艾 德 丽 萨 女 士　
trp_kingdom_5_1c_wife_1_pl|艾 德 丽 萨　
trp_kingdom_5_2c_wife_1|卡 拉 提 娜 女 士　
trp_kingdom_5_2c_wife_1_pl|卡 拉 提 娜　
trp_kingdom_5_1c_daughter_2|弗 贝 萨 女 士　
trp_kingdom_5_1c_daughter_2_pl|弗 贝 萨　
trp_kingdom_5_2c_daughter_2|卡 劳 朵 拉 女 士　
trp_kingdom_5_2c_daughter_2_pl|卡 劳 朵 拉　
trp_kingdom_5_1b_wife|安 娜 丝 女 士　
trp_kingdom_5_1b_wife_pl|安 娜 丝　
trp_kingdom_5_2b_wife_2|密 瑞 雅 女 士　
trp_kingdom_5_2b_wife_2_pl|密 瑞 雅　
trp_kingdom_5_1c_daughter_3|安 格 飒 女 士　
trp_kingdom_5_1c_daughter_3_pl|安 格 飒　
trp_kingdom_5_lady_16|格 内 拉 女 士　
trp_kingdom_5_lady_16_pl|格 内 拉　
trp_kingdom_5_1c_wife_2|戈 雯 艾 女 士　
trp_kingdom_5_1c_wife_2_pl|戈 雯 艾　
trp_kingdom_5_2c_wife_2|依 苏 特 女 士　
trp_kingdom_5_2c_wife_2_pl|依 苏 特　
trp_kingdom_5_1c_daughter_4|艾 琳 娜 女 士　
trp_kingdom_5_1c_daughter_4_pl|艾 琳 娜　
trp_kingdom_5_lady_20|缇 默 特 女 士　
trp_kingdom_5_lady_20_pl|缇 默 特　
trp_town_1_seneschal_chest|领 主 管 家 莱 斯 · 布 拉 尼 加 
trp_town_1_seneschal_chest_pl|城 市 1管 家 
trp_town_2_seneschal_chest|领 主 管 家 艾 斯 比 约 恩 · 碧 亚 尔 奇 
trp_town_2_seneschal_chest_pl|城 市 2管 家 
trp_town_3_seneschal_chest|高 级 管 家 哈 利 斯 
trp_town_3_seneschal_chest_pl|城 市 3管 家 
trp_town_4_seneschal_chest|管 家 巴 里 根 
trp_town_4_seneschal_chest_pl|城 市 4管 家 
trp_town_5_seneschal_chest|高 级 管 家 卡 西 乌 斯 
trp_town_5_seneschal_chest_pl|城 市 4管 家 
trp_town_6_seneschal_chest|管 家 摩 帝 甘 
trp_town_6_seneschal_chest_pl|城 市 6管 家 
trp_town_7_seneschal_chest|管 家 沙 莱 多 
trp_town_7_seneschal_chest_pl|城 市 7管 家 
trp_town_8_seneschal_chest|管 家 波 根 
trp_town_8_seneschal_chest_pl|城 市 8管 家 
trp_town_9_seneschal_chest|管 家 阿 尔 杜 勒 夫 
trp_town_9_seneschal_chest_pl|城 市 9管 家 
trp_town_10_seneschal_chest|管 家 阿 巴 斯 
trp_town_10_seneschal_chest_pl|城 市 10管 家 
trp_town_11_seneschal_chest|管 家 盖 尔 伍 夫 
trp_town_11_seneschal_chest_pl|城 市 11管 家 
trp_town_12_seneschal_chest|领 主 管 家 伊 瓦 尔 独 耳 
trp_town_12_seneschal_chest_pl|城 市 12管 家 
trp_town_13_seneschal_chest|管 家 由 利 达 尔 
trp_town_13_seneschal_chest_pl|城 市 13管 家 
trp_town_14_seneschal_chest|管 家 纳 林 
trp_town_14_seneschal_chest_pl|城 市 14管 家 
trp_town_15_seneschal_chest|高 级 管 家 萨 维 斯 
trp_town_15_seneschal_chest_pl|城 市 15管 家 
trp_town_16_seneschal_chest|管 家 威 顿 
trp_town_16_seneschal_chest_pl|城 市 16管 家 
trp_town_17_seneschal_chest|管 家 比 利 
trp_town_17_seneschal_chest_pl|城 市 17管 家 
trp_town_18_seneschal_chest|管 家 乌 鲁 加 宾 
trp_town_18_seneschal_chest_pl|城 市 18管 家 
trp_town_1_seneschal|领 主 管 家 莱 斯 布 拉 尼 加 
trp_town_1_seneschal_pl|城 市 1管 家 
trp_town_2_seneschal|领 主 管 家 格 罗 根 戴 尔 
trp_town_2_seneschal_pl|城 市 2管 家 
trp_town_3_seneschal|高 级 管 家 哈 利 斯 
trp_town_3_seneschal_pl|城 市 3管 家 
trp_town_4_seneschal|管 家 巴 里 根 
trp_town_4_seneschal_pl|城 市 4管 家 
trp_town_5_seneschal|高 级 管 家 卡 西 乌 斯 
trp_town_5_seneschal_pl|城 市 4管 家 
trp_town_6_seneschal|管 家 摩 帝 甘 
trp_town_6_seneschal_pl|城 市 6管 家 
trp_town_7_seneschal|管 家 沙 莱 多 
trp_town_7_seneschal_pl|城 市 7管 家 
trp_town_8_seneschal|管 家 波 根 
trp_town_8_seneschal_pl|城 市 8管 家 
trp_town_9_seneschal|管 家 阿 尔 杜 勒 夫 
trp_town_9_seneschal_pl|城 市 9管 家 
trp_town_10_seneschal|管 家 阿 巴 斯 
trp_town_10_seneschal_pl|城 市 10管 家 
trp_town_11_seneschal|管 家 盖 尔 伍 夫 
trp_town_11_seneschal_pl|城 市 11管 家 
trp_town_12_seneschal|领 主 管 家 伊 瓦 尔 独 耳 
trp_town_12_seneschal_pl|城 市 12管 家 
trp_town_13_seneschal|管 家 由 利 达 尔 
trp_town_13_seneschal_pl|城 市 13管 家 
trp_town_14_seneschal|管 家 纳 林 
trp_town_14_seneschal_pl|城 市 14管 家 
trp_town_15_seneschal|高 级 管 家 萨 维 斯 
trp_town_15_seneschal_pl|城 市 15管 家 
trp_town_16_seneschal|管 家 威 顿 
trp_town_16_seneschal_pl|城 市 16管 家 
trp_town_17_seneschal|管 家 比 利 
trp_town_17_seneschal_pl|城 市 17管 家 
trp_town_18_seneschal|管 家 乌 鲁 加 宾 
trp_town_18_seneschal_pl|城 市 18管 家 
trp_castle_1_seneschal|高 级 管 家 贡 纳 
trp_castle_1_seneschal_pl|城 堡 1管 家 
trp_castle_2_seneschal|管 家 卡 丹 
trp_castle_2_seneschal_pl|城 堡 2管 家 
trp_castle_3_seneschal|管 家 富 尔 伯 特 
trp_castle_3_seneschal_pl|城 堡 3管 家 
trp_castle_4_seneschal|管 家 辛 克 马 尔 
trp_castle_4_seneschal_pl|城 堡 4管 家 
trp_castle_5_seneschal|领 主 管 家 哈 梅 伦 
trp_castle_5_seneschal_pl|城 堡 5管 家 
trp_castle_6_seneschal|管 家 雷 吉 纳 
trp_castle_6_seneschal_pl|城 堡 6管 家 
trp_castle_7_seneschal|管 家 崔 尔 
trp_castle_7_seneschal_pl|城 堡 7管 家 
trp_castle_8_seneschal|管 家 墨 洛 维 
trp_castle_8_seneschal_pl|城 堡 8管 家 
trp_castle_9_seneschal|高 级 管 家 阿 克 齐 乌 斯 
trp_castle_9_seneschal_pl|城 堡 9管 家 
trp_castle_10_seneschal|领 主 管 家 吉 安 
trp_castle_10_seneschal_pl|城 堡 10管 家 
trp_castle_11_seneschal|领 主 管 家 查 尔 
trp_castle_11_seneschal_pl|城 堡 11管 家 
trp_castle_12_seneschal|领 主 管 家 托 巴 
trp_castle_12_seneschal_pl|城 堡 12管 家 
trp_castle_13_seneschal|管 家 布 鲁 尔 
trp_castle_13_seneschal_pl|城 堡 13管 家 
trp_castle_14_seneschal|高 级 管 家 艾 尤 斯 
trp_castle_14_seneschal_pl|城 堡 14管 家 
trp_castle_15_seneschal|高 级 管 家 盖 尤 斯 
trp_castle_15_seneschal_pl|城 堡 15管 家 
trp_castle_16_seneschal|高 级 管 家 卢 修 斯 
trp_castle_16_seneschal_pl|城 堡 16管 家 
trp_castle_17_seneschal|管 家 奥 尔 杜 
trp_castle_17_seneschal_pl|城 堡 17管 家 
trp_castle_18_seneschal|管 家 莱 奥 德 伽 尔 
